"title","type","text"
"Hamlet, Prince of Denmark","Tragedy","you go about to recover the wind of me, as if you would drive me"
"Hamlet, Prince of Denmark","Tragedy","into a toil?"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Guil."
"Hamlet, Prince of Denmark","Tragedy","O my lord, if my duty be too bold, my love is too unmannerly."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","I do not well understand that. Will you play upon this pipe?"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Guil."
"Hamlet, Prince of Denmark","Tragedy","My lord, I cannot."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","I pray you."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Guil."
"Hamlet, Prince of Denmark","Tragedy","Believe me, I cannot."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","I do beseech you."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Guil."
"Hamlet, Prince of Denmark","Tragedy","I know, no touch of it, my lord."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","'Tis as easy as lying: govern these ventages with your"
"Hamlet, Prince of Denmark","Tragedy","finger and thumb, give it breath with your mouth, and it will"
"Hamlet, Prince of Denmark","Tragedy","discourse most eloquent music. Look you, these are the stops."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Guil."
"Hamlet, Prince of Denmark","Tragedy","But these cannot I command to any utterance of harmony; I"
"Hamlet, Prince of Denmark","Tragedy","have not the skill."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","Why, look you now, how unworthy a thing you make of me! You"
"Hamlet, Prince of Denmark","Tragedy","would play upon me; you would seem to know my stops; you would"
"Hamlet, Prince of Denmark","Tragedy","pluck out the heart of my mystery; you would sound me from my"
"Hamlet, Prince of Denmark","Tragedy","lowest note to the top of my compass; and there is much music,"
"Hamlet, Prince of Denmark","Tragedy","excellent voice, in this little organ, yet cannot you make it"
"Hamlet, Prince of Denmark","Tragedy","speak. 'Sblood, do you think I am easier to be played on than a"
"Hamlet, Prince of Denmark","Tragedy","pipe? Call me what instrument you will, though you can fret me,"
"Hamlet, Prince of Denmark","Tragedy","you cannot play upon me."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Enter Polonius.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","God bless you, sir!"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Pol."
"Hamlet, Prince of Denmark","Tragedy","My lord, the queen would speak with you, and presently."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","Do you see yonder cloud that's almost in shape of a camel?"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Pol."
"Hamlet, Prince of Denmark","Tragedy","By the mass, and 'tis like a camel indeed."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","Methinks it is like a weasel."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Pol."
"Hamlet, Prince of Denmark","Tragedy","It is backed like a weasel."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","Or like a whale."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Pol."
"Hamlet, Prince of Denmark","Tragedy","Very like a whale."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","Then will I come to my mother by and by.--They fool me to the"
"Hamlet, Prince of Denmark","Tragedy","top of my bent.--I will come by and by."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Pol."
"Hamlet, Prince of Denmark","Tragedy","I will say so."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Exit.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","By-and-by is easily said."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Exit Polonius.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","--Leave me, friends."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Exeunt Ros, Guil., Hor., and Players.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","'Tis now the very witching time of night,"
"Hamlet, Prince of Denmark","Tragedy","When churchyards yawn, and hell itself breathes out"
"Hamlet, Prince of Denmark","Tragedy","Contagion to this world: now could I drink hot blood,"
"Hamlet, Prince of Denmark","Tragedy","And do such bitter business as the day"
"Hamlet, Prince of Denmark","Tragedy","Would quake to look on. Soft! now to my mother.--"
"Hamlet, Prince of Denmark","Tragedy","O heart, lose not thy nature; let not ever"
"Hamlet, Prince of Denmark","Tragedy","The soul of Nero enter this firm bosom:"
"Hamlet, Prince of Denmark","Tragedy","Let me be cruel, not unnatural;"
"Hamlet, Prince of Denmark","Tragedy","I will speak daggers to her, but use none;"
"Hamlet, Prince of Denmark","Tragedy","My tongue and soul in this be hypocrites,--"
"Hamlet, Prince of Denmark","Tragedy","How in my words somever she be shent,"
"Hamlet, Prince of Denmark","Tragedy","To give them seals never, my soul, consent!"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Exit.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Scene III. A room in the Castle."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Enter King, Rosencrantz, and Guildenstern.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","King."
"Hamlet, Prince of Denmark","Tragedy","I like him not; nor stands it safe with us"
"Hamlet, Prince of Denmark","Tragedy","To let his madness range. Therefore prepare you;"
"Hamlet, Prince of Denmark","Tragedy","I your commission will forthwith dispatch,"
"Hamlet, Prince of Denmark","Tragedy","And he to England shall along with you:"
"Hamlet, Prince of Denmark","Tragedy","The terms of our estate may not endure"
"Hamlet, Prince of Denmark","Tragedy","Hazard so near us as doth hourly grow"
"Hamlet, Prince of Denmark","Tragedy","Out of his lunacies."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Guil."
"Hamlet, Prince of Denmark","Tragedy","We will ourselves provide:"
"Hamlet, Prince of Denmark","Tragedy","Most holy and religious fear it is"
"Hamlet, Prince of Denmark","Tragedy","To keep those many many bodies safe"
"Hamlet, Prince of Denmark","Tragedy","That live and feed upon your majesty."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ros."
"Hamlet, Prince of Denmark","Tragedy","The single and peculiar life is bound,"
"Hamlet, Prince of Denmark","Tragedy","With all the strength and armour of the mind,"
"Hamlet, Prince of Denmark","Tragedy","To keep itself from 'noyance; but much more"
"Hamlet, Prince of Denmark","Tragedy","That spirit upon whose weal depend and rest"
"Hamlet, Prince of Denmark","Tragedy","The lives of many. The cease of majesty"
"Hamlet, Prince of Denmark","Tragedy","Dies not alone; but like a gulf doth draw"
"Hamlet, Prince of Denmark","Tragedy","What's near it with it: it is a massy wheel,"
"Hamlet, Prince of Denmark","Tragedy","Fix'd on the summit of the highest mount,"
"Hamlet, Prince of Denmark","Tragedy","To whose huge spokes ten thousand lesser things"
"Hamlet, Prince of Denmark","Tragedy","Are mortis'd and adjoin'd; which, when it falls,"
"Hamlet, Prince of Denmark","Tragedy","Each small annexment, petty consequence,"
"Hamlet, Prince of Denmark","Tragedy","Attends the boisterous ruin. Never alone"
"Hamlet, Prince of Denmark","Tragedy","Did the king sigh, but with a general groan."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","King."
"Hamlet, Prince of Denmark","Tragedy","Arm you, I pray you, to this speedy voyage;"
"Hamlet, Prince of Denmark","Tragedy","For we will fetters put upon this fear,"
"Hamlet, Prince of Denmark","Tragedy","Which now goes too free-footed."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ros and Guil."
"Hamlet, Prince of Denmark","Tragedy","We will haste us."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Exeunt Ros. and Guil.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Enter Polonius.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Pol."
"Hamlet, Prince of Denmark","Tragedy","My lord, he's going to his mother's closet:"
"Hamlet, Prince of Denmark","Tragedy","Behind the arras I'll convey myself"
"Hamlet, Prince of Denmark","Tragedy","To hear the process; I'll warrant she'll tax him home:"
"Hamlet, Prince of Denmark","Tragedy","And, as you said, and wisely was it said,"
"Hamlet, Prince of Denmark","Tragedy","'Tis meet that some more audience than a mother,"
"Hamlet, Prince of Denmark","Tragedy","Since nature makes them partial, should o'erhear"
"Hamlet, Prince of Denmark","Tragedy","The speech, of vantage. Fare you well, my liege:"
"Hamlet, Prince of Denmark","Tragedy","I'll call upon you ere you go to bed,"
"Hamlet, Prince of Denmark","Tragedy","And tell you what I know."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","King."
"Hamlet, Prince of Denmark","Tragedy","Thanks, dear my lord."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Exit Polonius.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","O, my offence is rank, it smells to heaven;"
"Hamlet, Prince of Denmark","Tragedy","It hath the primal eldest curse upon't,--"
"Hamlet, Prince of Denmark","Tragedy","A brother's murder!--Pray can I not,"
"Hamlet, Prince of Denmark","Tragedy","Though inclination be as sharp as will:"
"Hamlet, Prince of Denmark","Tragedy","My stronger guilt defeats my strong intent;"
"Hamlet, Prince of Denmark","Tragedy","And, like a man to double business bound,"
"Hamlet, Prince of Denmark","Tragedy","I stand in pause where I shall first begin,"
"Hamlet, Prince of Denmark","Tragedy","And both neglect. What if this cursed hand"
"Hamlet, Prince of Denmark","Tragedy","Were thicker than itself with brother's blood,--"
"Hamlet, Prince of Denmark","Tragedy","Is there not rain enough in the sweet heavens"
"Hamlet, Prince of Denmark","Tragedy","To wash it white as snow? Whereto serves mercy"
"Hamlet, Prince of Denmark","Tragedy","But to confront the visage of offence?"
"Hamlet, Prince of Denmark","Tragedy","And what's in prayer but this twofold force,--"
"Hamlet, Prince of Denmark","Tragedy","To be forestalled ere we come to fall,"
"Hamlet, Prince of Denmark","Tragedy","Or pardon'd being down? Then I'll look up;"
"Hamlet, Prince of Denmark","Tragedy","My fault is past. But, O, what form of prayer"
"Hamlet, Prince of Denmark","Tragedy","Can serve my turn? Forgive me my foul murder!--"
"Hamlet, Prince of Denmark","Tragedy","That cannot be; since I am still possess'd"
"Hamlet, Prince of Denmark","Tragedy","Of those effects for which I did the murder,--"
"Hamlet, Prince of Denmark","Tragedy","My crown, mine own ambition, and my queen."
"Hamlet, Prince of Denmark","Tragedy","May one be pardon'd and retain the offence?"
"Hamlet, Prince of Denmark","Tragedy","In the corrupted currents of this world"
"Hamlet, Prince of Denmark","Tragedy","Offence's gilded hand may shove by justice;"
"Hamlet, Prince of Denmark","Tragedy","And oft 'tis seen the wicked prize itself"
"Hamlet, Prince of Denmark","Tragedy","Buys out the law; but 'tis not so above;"
"Hamlet, Prince of Denmark","Tragedy","There is no shuffling;--there the action lies"
"Hamlet, Prince of Denmark","Tragedy","In his true nature; and we ourselves compell'd,"
"Hamlet, Prince of Denmark","Tragedy","Even to the teeth and forehead of our faults,"
"Hamlet, Prince of Denmark","Tragedy","To give in evidence. What then? what rests?"
"Hamlet, Prince of Denmark","Tragedy","Try what repentance can: what can it not?"
"Hamlet, Prince of Denmark","Tragedy","Yet what can it when one cannot repent?"
"Hamlet, Prince of Denmark","Tragedy","O wretched state! O bosom black as death!"
"Hamlet, Prince of Denmark","Tragedy","O limed soul, that, struggling to be free,"
"Hamlet, Prince of Denmark","Tragedy","Art more engag'd! Help, angels! Make assay:"
"Hamlet, Prince of Denmark","Tragedy","Bow, stubborn knees; and, heart, with strings of steel,"
"Hamlet, Prince of Denmark","Tragedy","Be soft as sinews of the new-born babe!"
"Hamlet, Prince of Denmark","Tragedy","All may be well."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Retires and kneels.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Enter Hamlet.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","Now might I do it pat, now he is praying;"
"Hamlet, Prince of Denmark","Tragedy","And now I'll do't;--and so he goes to heaven;"
"Hamlet, Prince of Denmark","Tragedy","And so am I reveng'd.--that would be scann'd:"
"Hamlet, Prince of Denmark","Tragedy","A villain kills my father; and for that,"
"Hamlet, Prince of Denmark","Tragedy","I, his sole son, do this same villain send"
"Hamlet, Prince of Denmark","Tragedy","To heaven."
"Hamlet, Prince of Denmark","Tragedy","O, this is hire and salary, not revenge."
"Hamlet, Prince of Denmark","Tragedy","He took my father grossly, full of bread;"
"Hamlet, Prince of Denmark","Tragedy","With all his crimes broad blown, as flush as May;"
"Hamlet, Prince of Denmark","Tragedy","And how his audit stands, who knows save heaven?"
"Hamlet, Prince of Denmark","Tragedy","But in our circumstance and course of thought,"
"Hamlet, Prince of Denmark","Tragedy","'Tis heavy with him: and am I, then, reveng'd,"
"Hamlet, Prince of Denmark","Tragedy","To take him in the purging of his soul,"
"Hamlet, Prince of Denmark","Tragedy","When he is fit and season'd for his passage?"
"Hamlet, Prince of Denmark","Tragedy","No."
"Hamlet, Prince of Denmark","Tragedy","Up, sword, and know thou a more horrid hent:"
"Hamlet, Prince of Denmark","Tragedy","When he is drunk asleep; or in his rage;"
"Hamlet, Prince of Denmark","Tragedy","Or in the incestuous pleasure of his bed;"
"Hamlet, Prince of Denmark","Tragedy","At gaming, swearing; or about some act"
"Hamlet, Prince of Denmark","Tragedy","That has no relish of salvation in't;--"
"Hamlet, Prince of Denmark","Tragedy","Then trip him, that his heels may kick at heaven;"
"Hamlet, Prince of Denmark","Tragedy","And that his soul may be as damn'd and black"
"Hamlet, Prince of Denmark","Tragedy","As hell, whereto it goes. My mother stays:"
"Hamlet, Prince of Denmark","Tragedy","This physic but prolongs thy sickly days."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Exit.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[The King rises and advances.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","King."
"Hamlet, Prince of Denmark","Tragedy","My words fly up, my thoughts remain below:"
"Hamlet, Prince of Denmark","Tragedy","Words without thoughts never to heaven go."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Exit.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Scene IV. Another room in the castle."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","[Enter Queen and Polonius.]"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Pol."
"Hamlet, Prince of Denmark","Tragedy","He will come straight. Look you lay home to him:"
"Hamlet, Prince of Denmark","Tragedy","Tell him his pranks have been too broad to bear with,"
"Hamlet, Prince of Denmark","Tragedy","And that your grace hath screen'd and stood between"
"Hamlet, Prince of Denmark","Tragedy","Much heat and him. I'll silence me e'en here."
"Hamlet, Prince of Denmark","Tragedy","Pray you, be round with him."
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Ham."
"Hamlet, Prince of Denmark","Tragedy","[Within.] Mother, mother, mother!"
"Hamlet, Prince of Denmark","Tragedy",""
"Hamlet, Prince of Denmark","Tragedy","Queen."
"Hamlet, Prince of Denmark","Tragedy","I'll warrant you:"
